2012012180	1	5
2012012180	2	4
2012012180	3	5
2012012180	6	4
2012012180	7	3
2012012180	8	3
2012012180	11	4
2012012180	13	4
2012012180	14	5
2012012180	15	4
2012012180	16	5
2012012180	18	5
2014011452	2	4
2014011452	3	4
2014011452	6	4
2014011452	7	4
2014011452	8	3
2014011452	9	4
2014011452	11	4
2014011452	14	4
2014011452	15	4
2014011452	16	5
2014011452	18	3
2014011452	19	2
2014011440	1	4
2014011440	3	5
2014011440	6	5
2014011440	9	5
2014011440	10	4
2014011440	12	5
2014011440	13	4
2014011440	15	3
2014011440	16	4
2014011440	17	2
2014011440	19	2
2014011440	20	5
2014012276	2	5
2014012276	4	5
2014012276	5	5
2014012276	6	5
2014012276	7	4
2014012276	10	3
2014012276	11	5
2014012276	14	4
2014012276	15	4
2014012276	17	4
2014012276	18	4
2014012276	19	5
2012012878	1	2
2012012878	2	3
2012012878	4	4
2012012878	6	5
2012012878	9	3
2012012878	12	5
2012012878	13	5
2012012878	14	5
2012012878	16	4
2012012878	17	5
2012012878	18	4
2012012878	19	2
2013012297	1	3
2013012297	2	5
2013012297	3	5
2013012297	7	5
2013012297	8	4
2013012297	10	5
2013012297	11	4
2013012297	14	4
2013012297	15	4
2013012297	17	4
2013012297	18	4
2013012297	20	4
2014012056	2	4
2014012056	3	5
2014012056	4	5
2014012056	5	5
2014012056	6	5
2014012056	7	4
2014012056	8	5
2014012056	10	3
2014012056	13	4
2014012056	15	3
2014012056	17	2
2014012056	20	4
2014011363	1	3
2014011363	2	4
2014011363	3	5
2014011363	4	4
2014011363	7	5
2014011363	10	4
2014011363	11	5
2014011363	13	5
2014011363	15	4
2014011363	16	4
2014011363	17	3
2014011363	20	5
2014012315	2	4
2014012315	3	1
2014012315	4	5
2014012315	5	5
2014012315	6	4
2014012315	7	5
2014012315	8	4
2014012315	10	5
2014012315	13	4
2014012315	15	5
2014012315	17	4
2014012315	20	5
2014011335	1	4
2014011335	2	5
2014011335	3	5
2014011335	5	5
2014011335	6	5
2014011335	8	5
2014011335	10	4
2014011335	11	5
2014011335	13	5
2014011335	15	4
2014011335	18	5
2014011335	19	3
2012011529	2	3
2012011529	3	5
2012011529	5	4
2012011529	6	4
2012011529	7	5
2012011529	8	4
2012011529	9	5
2012011529	12	4
2012011529	13	4
2012011529	15	4
2012011529	16	5
2012011529	18	4
2013012250	2	4
2013012250	3	5
2013012250	5	4
2013012250	6	5
2013012250	7	5
2013012250	8	4
2013012250	9	3
2013012250	12	4
2013012250	13	5
2013012250	15	4
2013012250	16	4
2013012250	18	4
2012011721	2	4
2012011721	4	4
2012011721	5	4
2012011721	7	3
2012011721	9	2
2012011721	10	4
2012011721	12	4
2012011721	13	4
2012011721	14	4
2012011721	17	3
2012011721	18	4
2012011721	20	3
2014011373	1	3
2014011373	4	4
2014011373	5	5
2014011373	7	5
2014011373	9	4
2014011373	10	5
2014011373	11	4
2014011373	12	5
2014011373	13	5
2014011373	15	5
2014011373	16	5
2014011373	19	1
2014011311	1	4
2014011311	2	5
2014011311	5	5
2014011311	6	5
2014011311	9	5
2014011311	11	5
2014011311	12	4
2014011311	13	4
2014011311	14	3
2014011311	16	4
2014011311	17	5
2014011311	20	5
2014011453	2	5
2014011453	3	4
2014011453	4	5
2014011453	7	3
2014011453	8	4
2014011453	9	2
2014011453	12	5
2014011453	13	4
2014011453	14	3
2014011453	17	1
2014011453	18	4
2014011453	20	5
2013012698	1	5
2013012698	3	5
2013012698	4	5
2013012698	5	3
2013012698	6	5
2013012698	8	5
2013012698	10	5
2013012698	11	5
2013012698	12	5
2013012698	13	4
2013012698	16	5
2013012698	19	3
2012012187	1	3
2012012187	3	5
2012012187	6	5
2012012187	9	2
2012012187	10	2
2012012187	12	4
2012012187	13	4
2012012187	15	4
2012012187	16	1
2012012187	17	2
2012012187	19	5
2012012187	20	1
2015040003	4	5
2015040003	6	5
2015040003	7	5
2015040003	9	3
2015040003	10	5
2015040003	11	5
2015040003	13	5
2015040003	15	5
2015040003	16	3
2015040003	17	1
2015040003	19	3
2015040003	20	3
2011012865	2	5
2011012865	3	5
2011012865	5	5
2011012865	8	5
2011012865	11	5
2011012865	12	5
2011012865	13	5
2011012865	14	5
2011012865	15	5
2011012865	18	5
2011012865	19	1
2011012865	20	4
2012011289	1	1
2012011289	3	1
2012011289	4	4
2012011289	5	5
2012011289	6	4
2012011289	8	3
2012011289	10	4
2012011289	11	4
2012011289	12	1
2012011289	13	4
2012011289	16	3
2012011289	19	1
2011012703	1	4
2011012703	3	5
2011012703	4	5
2011012703	8	5
2011012703	9	5
2011012703	10	4
2011012703	12	5
2011012703	14	4
2011012703	16	3
2011012703	17	2
2011012703	19	1
2011012703	20	5
2013013014	2	5
